player_name,date,overall_level,overall_xp,overall_rank,attack_level,attack_xp,attack_rank,defence_level,defence_xp,defence_rank,strength_level,strength_xp,strength_rank,hitpoints_level,hitpoints_xp,hitpoints_rank,ranged_level,ranged_xp,ranged_rank,prayer_level,prayer_xp,prayer_rank,magic_level,magic_xp,magic_rank,cooking_level,cooking_xp,cooking_rank,woodcutting_level,woodcutting_xp,woodcutting_rank,fletching_level,fletching_xp,fletching_rank,fishing_level,fishing_xp,fishing_rank,firemaking_level,firemaking_xp,firemaking_rank,crafting_level,crafting_xp,crafting_rank,smithing_level,smithing_xp,smithing_rank,mining_level,mining_xp,mining_rank,herblore_level,herblore_xp,herblore_rank,agility_level,agility_xp,agility_rank,thieving_level,thieving_xp,thieving_rank,slayer_level,slayer_xp,slayer_rank,farming_level,farming_xp,farming_rank,runecraft_level,runecraft_xp,runecraft_rank,hunter_level,hunter_xp,hunter_rank,construction_level,construction_xp,construction_rank,sailing_level,sailing_xp,sailing_rank,abyssal_sire_kc,abyssal_sire_rank,alchemical_hydra_kc,alchemical_hydra_rank,amoxliatl_kc,amoxliatl_rank,araxxor_kc,araxxor_rank,artio_kc,artio_rank,barrows_chests_kc,barrows_chests_rank,bryophyta_kc,bryophyta_rank,callisto_kc,callisto_rank,calvarion_kc,calvarion_rank,cerberus_kc,cerberus_rank,chambers_of_xeric_kc,chambers_of_xeric_rank,chambers_of_xeric_challenge_mode_kc,chambers_of_xeric_challenge_mode_rank,chaos_elemental_kc,chaos_elemental_rank,chaos_fanatic_kc,chaos_fanatic_rank,commander_zilyana_kc,commander_zilyana_rank,corporeal_beast_kc,corporeal_beast_rank,crazy_archaeologist_kc,crazy_archaeologist_rank,dagannoth_prime_kc,dagannoth_prime_rank,dagannoth_rex_kc,dagannoth_rex_rank,dagannoth_supreme_kc,dagannoth_supreme_rank,deranged_archaeologist_kc,deranged_archaeologist_rank,doom_of_mokhaiotl_kc,doom_of_mokhaiotl_rank,duke_sucellus_kc,duke_sucellus_rank,general_graardor_kc,general_graardor_rank,giant_mole_kc,giant_mole_rank,grotesque_guardians_kc,grotesque_guardians_rank,hespori_kc,hespori_rank,kalphite_queen_kc,kalphite_queen_rank,king_black_dragon_kc,king_black_dragon_rank,kraken_kc,kraken_rank,kree_arra_kc,kree_arra_rank,kril_tsutsaroth_kc,kril_tsutsaroth_rank,lunar_chests_kc,lunar_chests_rank,mimic_kc,mimic_rank,nex_kc,nex_rank,nightmare_kc,nightmare_rank,phosanis_nightmare_kc,phosanis_nightmare_rank,obor_kc,obor_rank,phantom_muspah_kc,phantom_muspah_rank,sarachnis_kc,sarachnis_rank,scorpia_kc,scorpia_rank,scurrius_kc,scurrius_rank,skotizo_kc,skotizo_rank,sol_heredit_kc,sol_heredit_rank,spindel_kc,spindel_rank,tempoross_kc,tempoross_rank,gauntlet_kc,gauntlet_rank,corrupted_gauntlet_kc,corrupted_gauntlet_rank,hueycoatl_kc,hueycoatl_rank,leviathan_kc,leviathan_rank,royal_titans_kc,royal_titans_rank,whisperer_kc,whisperer_rank,theatre_of_blood_kc,theatre_of_blood_rank,theatre_of_blood_hard_mode_kc,theatre_of_blood_hard_mode_rank,thermonuclear_smoke_devil_kc,thermonuclear_smoke_devil_rank,tombs_of_amascut_kc,tombs_of_amascut_rank,tombs_of_amascut_expert_mode_kc,tombs_of_amascut_expert_mode_rank,tzkal_zuk_kc,tzkal_zuk_rank,tztok_jad_kc,tztok_jad_rank,vardorvis_kc,vardorvis_rank,venenatis_kc,venenatis_rank,vetion_kc,vetion_rank,vorkath_kc,vorkath_rank,wintertodt_kc,wintertodt_rank,yama_kc,yama_rank,zalcano_kc,zalcano_rank,zulrah_kc,zulrah_rank
darkahmadmad,2025-12-09,1694,34588522,1057859,80,2141803,1228712,74,1179445,1536089,83,2843372,1494771,84,3066952,1487371,80,2090106,1561891,73,1005631,1057471,88,4423103,1103860,70,763110,1691389,68,629542,1765098,70,744841,1340522,61,329311,1988497,67,589306,1695160,71,818737,1187278,67,556329,1411017,69,727051,1493971,68,664612,1109368,70,757340,1309054,74,1135459,841312,73,1034994,1111395,90,5570583,517054,64,438208,848998,67,598751,1212178,82,2479936,654297,1,0,-1,0,,0,,0,,0,,25,922042.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,34,362882.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,0,,0,,35,628655.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,15,1601201.0,0,,0,,0,
Antaios,2025-12-09,1694,34459450,1057867,82,2587356,1079939,80,2118220,1076583,80,2185191,1636400,87,4272698,1292719,87,4328564,1154090,74,1141108,967831,84,2973249,1336542,70,771158,1634618,70,783056,1544949,65,452835,1619389,62,339126,1953437,66,543890,1735334,70,773078,1261045,71,865952,1057067,71,827993,1315084,70,793228,950216,71,822676,1192697,65,458479,1228292,78,1664490,918619,79,1979546,844194,58,230433,1126174,70,778548,1068320,83,2768576,506065,1,0,-1,0,,0,,0,,0,,118,478869.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,55,227835.0,0,,0,,0,,0,,30,667735.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,187,357839.0,0,,0,,0,,0,
el tjappo,2025-12-09,1695,34709623,1055981,69,674549,-1,64,422270,-1,76,1468795,1888953,76,1345401,-1,70,742759,-1,63,372417,1595455,77,1575140,1734261,78,1772907,1032127,79,1958025,828975,80,2010698,821488,72,991925,1133002,81,2297434,949232,65,459693,1581267,61,305227,1617465,74,1132688,1032837,61,330512,1286495,76,1420537,676402,99,13034471,189667,55,175169,1835663,64,443845,1378389,58,227877,1130559,67,563927,1228006,68,618676,1108352,62,364681,176846,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5,685010.0,0,,18,308524.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,188,82060.0,0,,0,,0,,0,,58,466665.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,125,816072.0,0,,0,,0,
IM Zwertes,2025-12-09,2337,365298140,45203,98,11896795,488611,97,11224881,434545,99,15180329,354099,99,20376079,400613,99,17002263,384263,94,8631677,226904,99,19267667,172806,99,18312413,52084,99,13161317,168013,99,13225820,116503,99,13807693,66846,99,22680084,17796,99,13155018,161232,99,13092258,100823,99,15649667,39572,99,13116885,104818,95,8832277,135654,99,13204670,142924,96,10467706,279549,99,32075523,23081,99,13068184,79900,99,33465714,8090,99,13120198,93347,75,1283022,111798,0,,0,,14,197932.0,209,52787.0,859,39304.0,62,25588.0,1498,15164.0,195,72691.0,443,169048.0,6,345259.0,0,,10,247624.0,63,98792.0,1,,0,,200,31401.0,204,153584.0,331,147424.0,250,128941.0,25,163730.0,0,,1,,1,,25,455864.0,828,20542.0,196,23417.0,143,122447.0,47,464126.0,1341,226014.0,19,210609.0,1,,325,30336.0,7,45676.0,0,,0,,0,,210,1925.0,16,216755.0,167,93109.0,17,207335.0,122,123001.0,0,,5,599291.0,0,,460,27293.0,1083,7722.0,26,150610.0,0,,0,,1,,138,141551.0,1,,0,,0,,124,250830.0,0,,0,,0,,1,,1,,2,,1,,32,655524.0,1235,7713.0,0,,2600,1975.0,93,398250.0
Mr Qynix,2025-12-09,2331,365787122,48277,99,18604431,131754,99,18001594,96265,99,29760305,119772,99,35734847,154973,99,27283961,203497,93,7271362,240616,99,19057058,177113,99,20370001,40710,99,13539982,115154,97,10693500,304721,99,13035625,167337,99,13188199,173155,99,13981916,76138,92,7073234,180010,99,14727759,51720,99,13045323,130422,91,6134930,172247,99,16038897,49694,99,13561659,173610,99,15983726,119196,97,10693703,119509,99,13076887,110995,99,13072968,118706,79,1855255,96413,279,182208.0,25,150729.0,431,93764.0,36,113175.0,125,461611.0,5,362097.0,92,136089.0,19,224859.0,405,177533.0,11,303068.0,0,,25,185649.0,25,245215.0,1,,0,,27,291258.0,242,133633.0,349,138398.0,153,185711.0,25,226673.0,0,,2,,267,162038.0,33,394718.0,3,,51,248843.0,259,61203.0,25,588290.0,320,455929.0,2,,22,269985.0,47,237508.0,0,,2,,1,,0,,5,401106.0,134,100378.0,25,330867.0,25,176609.0,52,237847.0,0,,42,111068.0,0,,18,145661.0,100,288461.0,5,340927.0,470,59616.0,37,136925.0,1,,283,65123.0,1,,0,,0,,20,310364.0,1,,0,,1,126241.0,5,242346.0,239,73735.0,2,,1,,122,425355.0,660,57481.0,119,68019.0,25,259218.0,720,172936.0
I AM EVERT,2025-12-09,2330,360472344,48773,99,14676850,246638,99,14220962,220038,99,22708919,180549,99,32070730,188995,99,23298203,252577,99,13136853,96572,99,18538119,188684,99,17253196,60725,99,13691975,103064,99,13125777,146692,99,13970235,62434,99,13931437,90785,99,14340079,59992,99,13234590,64227,99,13314324,109390,99,13222478,78830,99,13527664,42448,99,13285518,130785,99,14570997,139472,99,14314280,172747,99,13066823,80908,99,13556389,67143,99,13276290,44165,53,139656,229596,948,83980.0,0,,80,162176.0,0,,150,407120.0,5,298566.0,20,238530.0,0,,1377,48407.0,2,,0,,25,169369.0,28,195240.0,126,133092.0,50,126173.0,25,324573.0,326,101298.0,318,154036.0,313,104730.0,25,144028.0,0,,38,159362.0,106,267362.0,92,257852.0,138,152306.0,89,113337.0,287,51102.0,420,89842.0,772,334601.0,100,120322.0,177,90635.0,20,348749.0,2,127273.0,313,67270.0,24,77600.0,0,,5,331255.0,102,119495.0,60,185397.0,28,145552.0,0,,0,,54,57657.0,0,,0,,10,913682.0,8,293951.0,0,,0,,8,91385.0,0,,8,82223.0,0,,0,,20,307303.0,130,37609.0,59,93482.0,1,60292.0,26,29118.0,69,106853.0,20,191610.0,20,179654.0,429,212832.0,402,361300.0,0,,75,156587.0,512,218881.0
Woetry,2025-12-09,2334,364047536,46718,99,15201421,222950,99,15659388,153397,99,20119608,217575,99,32724622,182176,99,25454864,224157,90,5662039,281817,99,22814769,117872,99,18732197,49330,99,23592584,22084,99,13439744,85405,99,16193619,34017,99,14090946,83735,99,19108437,7188,90,5436892,229459,99,16354963,33836,96,9811076,167636,92,6574337,164692,99,13038281,180424,99,14149014,151881,99,15783733,123720,99,13037438,101269,93,7399952,183028,99,13230946,54088,91,6436666,30642,964,82579.0,22,165912.0,77,163761.0,1,,1530,8143.0,3,,29,213612.0,1,,1017,76522.0,139,130878.0,0,,347,14351.0,35,174971.0,18,272592.0,0,,39,214138.0,79,265943.0,344,140843.0,167,175149.0,25,263323.0,0,,1,,111,262415.0,200,170805.0,5,409922.0,74,154751.0,57,199880.0,173,216762.0,1837,159843.0,2,,140,110809.0,420,11715.0,3,94174.0,0,,0,,0,,4,,88,130191.0,0,,1,,24,351533.0,0,,31,192750.0,0,,1,,100,285357.0,54,66114.0,1637,5647.0,13,223685.0,1,,0,,1,,0,,0,,1231,56076.0,12,256953.0,0,,0,,3,,1,,1,,0,,22,681020.0,263,487645.0,280,40171.0,0,,779,162265.0
Humiditea,2025-12-09,2341,360172254,43011,99,19535790,116696,99,14025043,233037,99,15345358,346135,99,32112636,188565,99,33478132,151863,99,13587994,34711,99,17155722,225599,99,13127415,263836,99,13171312,165512,99,13105817,156555,99,13539321,76175,99,13427661,128162,99,13307900,130259,99,13270895,58777,99,13295354,111131,99,13263795,72126,99,13581251,39718,99,13299397,129005,99,14475084,142061,99,14078252,184851,99,13128133,61310,99,13196628,87887,99,13254253,48643,64,409111,171196,550,131208.0,0,,0,,0,,119,476413.0,5,291124.0,20,239392.0,0,,8,359523.0,88,164577.0,0,,25,170114.0,25,222622.0,50,208351.0,25,169345.0,25,326351.0,249,130345.0,254,195805.0,260,124293.0,50,51587.0,0,,50,147750.0,50,350698.0,50,332917.0,66,235004.0,81,133052.0,53,206244.0,199,193650.0,2223,121817.0,52,156777.0,53,203413.0,0,,5,57988.0,25,169757.0,1,,0,,5,321496.0,106,116389.0,50,208644.0,25,161271.0,10,458142.0,0,,67,29135.0,0,,0,,50,512311.0,66,46716.0,10,282000.0,0,,2,,0,,2,,0,,0,,20,307543.0,47,132865.0,64,89774.0,1,42975.0,34,16514.0,7,152894.0,20,192329.0,20,180470.0,3256,13475.0,374,379048.0,0,,86,145408.0,432,240906.0
LordFckquaad,2025-12-09,1782,74444567,876226,82,2650195,1068938,80,2058342,1107201,96,10128811,817276,96,10012123,815336,98,12415596,646417,80,2019623,604829,99,15808833,272449,70,768201,1656631,71,884754,1375947,62,359103,1714360,60,282529,-1,75,1218662,1334282,72,899338,1101316,72,900656,1005064,72,962926,1164968,77,1569236,679220,75,1258250,779818,73,1042579,897193,90,5555980,502089,78,1631276,898156,60,299465,1002908,72,902455,913813,71,815634,929292,1,0,-1,0,,0,,0,,3,,14,1023207.0,0,,1335,17144.0,207,68890.0,0,,0,,0,,1,,1,,29,246509.0,0,,2,,52,312176.0,53,489800.0,50,312845.0,0,,0,,1,,20,432613.0,0,,0,,9,691122.0,0,,27,566094.0,340,447057.0,0,,0,,1,,0,,0,,0,,0,,1,,201,72826.0,0,,3,,0,,0,,8,519633.0,0,,16,148050.0,11,900924.0,0,,0,,8,248802.0,1,,29,272370.0,1,,0,,0,,0,,4,,0,,0,,1,,1,,85,103555.0,38,137195.0,51,557852.0,21,1533394.0,0,,0,,0,
MOARH,2025-12-09,1782,74345709,876228,92,6875688,647947,92,6549555,583370,94,8333327,913191,95,9491388,846058,91,6087692,968841,77,1475585,868639,94,8309256,777267,69,677804,1890822,71,885825,1374719,99,13058931,204510,67,582682,1531956,62,342440,1950089,70,740248,1370533,59,259235,1719529,70,766836,1405176,78,1639629,659562,73,1085656,909090,73,1070428,879693,75,1267564,1028534,68,661165,1282099,54,163411,1275342,75,1308190,705945,83,2713174,560020,1,0,-1,0,,0,,0,,0,,204,319978.0,0,,8,293709.0,0,,0,,4,,0,,0,,0,,1,,0,,0,,33,355083.0,29,565406.0,123,211064.0,0,,0,,0,,66,319680.0,6,586016.0,0,,0,,0,,552,64784.0,0,,2,,0,,0,,0,,0,,0,,0,,1,,0,,0,,34,132741.0,0,,0,,0,,0,,62,93197.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,0,,34,159626.0,0,,0,,12,1650436.0,0,,0,,11,508996.0
KE72,2025-12-09,1782,74275937,876232,93,7482655,620949,87,4362301,772650,99,13035726,697742,96,10306311,798984,92,6557864,930388,72,910167,1094079,88,4526357,1092736,76,1358319,1125573,77,1507073,961129,71,895520,1188845,63,396837,1817198,77,1527727,1157931,70,745451,1342203,70,749774,1280481,69,673151,1533196,71,868696,872217,71,814799,1209572,58,236517,1492287,81,2351182,792495,99,13062082,326443,60,284971,1029145,73,1009488,833849,68,612969,1109637,1,0,-1,0,,0,,0,,0,,44,768185.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,38,325974.0,0,,91,335109.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,105,904142.0,0,,0,,0,
Stunning Sir,2025-12-09,1782,74816343,876219,82,2597236,1077879,75,1333930,1366312,98,12704935,725280,99,13641488,637167,99,14640523,476727,78,1661333,706381,96,10325243,622049,70,768843,1652034,73,1016483,1241322,70,771013,1286519,65,473569,1675643,70,748056,1586059,75,1214900,966421,75,1218564,792412,72,955742,1172890,70,778445,986248,75,1334652,740061,66,499332,1205045,83,2863648,725273,84,3092094,696688,63,376186,901474,73,1021023,827018,70,779105,1003505,1,0,-1,0,,0,,0,,0,,31,850318.0,0,,18,247043.0,0,,0,,0,,0,,0,,0,,13,290597.0,7,232615.0,0,,336,98274.0,314,156332.0,256,125950.0,57,35157.0,0,,0,,301,148544.0,39,367395.0,0,,12,619071.0,0,,76,368305.0,0,,12,232073.0,5,358522.0,0,,0,,89,118791.0,18,86616.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5,1006779.0,6,318784.0,0,,0,,0,,0,,0,,0,,0,,0,,16,231639.0,0,,0,,0,,0,,11,224304.0,0,,20,687021.0,38,1360837.0,0,,0,,0,
wedo,2025-12-09,1782,74007623,876240,82,2541535,1091093,77,1583415,1288819,85,3261314,1432781,85,3291129,1445327,85,3426916,1272096,70,749259,1343334,85,3286487,1275312,99,13145714,253320,78,1745079,879022,66,516511,1541622,92,6708199,278458,65,450306,1849225,99,13097736,180847,75,1242413,772402,64,420431,1782281,95,9396617,171115,73,994860,994111,58,230690,1502109,61,314848,1610660,85,3465548,660143,57,218580,1146659,59,261458,1524830,86,3658578,263549,1,0,-1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,10,658894.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,
Hell Nova,2025-12-09,2307,391976813,59415,99,22608789,80134,99,19360900,76112,99,44595718,63960,99,52561307,74035,99,43130165,102186,99,13106857,110096,99,24053725,104363,99,13069162,324518,99,13036501,231556,99,13081782,172970,85,3363886,506634,99,13078472,245094,99,13204495,149058,99,13043348,127955,87,3995514,413822,99,13298387,67442,90,5622298,184393,99,13404412,117349,96,10553159,277054,99,13587174,221422,81,2262142,334176,90,5402122,238562,99,13193985,64298,95,9362513,16874,0,,13,213494.0,655,64844.0,0,,94,552520.0,5,345033.0,20,238841.0,0,,393,180621.0,254,88309.0,277,12703.0,57,93693.0,25,249328.0,3,,1197,7352.0,10,511338.0,833,32005.0,823,42118.0,778,35559.0,25,243630.0,0,,16,184827.0,117,255758.0,86,265923.0,3,,33,366585.0,21,273668.0,219,177652.0,968,294223.0,30,186012.0,13,302877.0,21,345290.0,2,146341.0,2059,12067.0,360,10425.0,0,,5,408073.0,0,,26,301388.0,1,,208,73805.0,0,,32,182517.0,1,,0,,45,555891.0,0,,0,,44,123606.0,1,,138,141498.0,1,,180,43558.0,0,,164,229445.0,161,24193.0,21,137522.0,1,46916.0,10,137790.0,18,138218.0,75,110333.0,22,170757.0,14,705030.0,206,585782.0,97,76645.0,0,,4,
Tlar,2025-12-09,2302,400870191,61852,99,16637970,175064,99,15631941,154297,99,34452270,95606,99,44638168,102081,99,39363781,118210,99,13124101,101546,99,21811639,130529,99,13298157,204125,99,13097949,189426,99,13060017,202361,99,13305342,89294,99,13167427,180496,99,13557813,102317,99,13057201,118303,99,15245647,44026,99,13398263,56984,99,13216144,66611,99,13327540,125494,99,14800102,133559,99,13413918,242593,99,13066315,81353,99,13117016,100740,99,13073269,118531,25,8201,377898,185,198651.0,0,,183,137983.0,36,112797.0,4,,0,,326,61697.0,9,249588.0,150,271864.0,125,139104.0,44,48290.0,77,75433.0,229,26709.0,1,,14,199642.0,1,,31,358734.0,155,297224.0,30,357687.0,0,,0,,4,,94,283275.0,3,,158,137407.0,9,683867.0,256,66987.0,80,358765.0,1331,227529.0,1,,14,300400.0,0,,2,130854.0,131,102273.0,5,120057.0,0,,0,,13,221498.0,37,249177.0,1,,20,373071.0,0,,53,61697.0,1,,1,,15,831758.0,56,60902.0,116,177003.0,24,190158.0,1,,0,,1,,225,38204.0,0,,977,75401.0,138,33757.0,161,48364.0,1,99093.0,29,23476.0,7,153131.0,5,264850.0,37,137736.0,459,200991.0,671,49169.0,0,,156,93973.0,208,324323.0
GIMDag,2025-12-09,2302,391441986,61868,99,15447931,213181,99,15075391,175729,99,34102207,97094,99,52757556,73481,99,60370982,56665,93,7303936,239983,99,29174034,66567,99,13659414,156260,99,13439190,125184,99,13316482,100271,99,13131678,110190,99,13211722,166287,99,13738197,89321,92,6802022,183724,95,9145709,215797,99,13071399,118948,92,6977050,156946,96,10397251,202869,99,17923782,79131,99,14243560,176191,88,4583217,197407,93,7213518,187302,85,3439139,288249,83,2916619,74167,1065,73404.0,139,24443.0,945,39659.0,22,128517.0,493,115972.0,110,11839.0,571,39283.0,28,191901.0,1197,60557.0,314,74268.0,3,,295,18866.0,25,240675.0,373,59196.0,14,202867.0,27,293405.0,318,104026.0,344,140842.0,289,113027.0,25,124382.0,0,,41,157351.0,579,79674.0,1000,47730.0,105,182732.0,81,134109.0,50,221351.0,48,460608.0,2096,133279.0,620,27681.0,306,50288.0,133,125107.0,3,103785.0,31,160670.0,0,,0,,5,348554.0,98,124060.0,25,305807.0,25,185241.0,55,230248.0,0,,37,141574.0,3,,239,45524.0,90,326136.0,5,346804.0,832,22552.0,99,64981.0,701,17347.0,27,278651.0,185,33383.0,122,52628.0,0,,20,310376.0,42,145168.0,100,69777.0,1,129773.0,25,32296.0,1122,28960.0,74,111338.0,70,97146.0,120,428076.0,523,264109.0,115,69209.0,508,25530.0,609,195740.0
Frodo Dodo,2025-12-09,2302,401931285,61851,99,26824875,51102,99,19887909,69816,99,34113262,97046,99,50244568,81032,99,32360668,159617,99,13170674,86412,99,29262959,66094,99,13295890,204594,99,13363132,133896,99,13140172,140772,99,13052792,139864,98,11854004,412475,99,13608973,98269,92,6858701,182857,98,12113577,181918,91,6221229,228764,97,10976859,125156,99,13511291,108003,99,13369710,183006,99,20601849,61224,93,7779242,137850,99,13137540,96700,99,13076895,116370,50,104514,249618,149,217523.0,55,77570.0,1301,22755.0,109,73857.0,498,114769.0,24,73286.0,91,137007.0,47,162924.0,40,323679.0,45,212965.0,47,46989.0,3,,157,40074.0,126,133425.0,129,69428.0,267,21379.0,151,190293.0,89,406688.0,96,240853.0,37,84924.0,0,,1555,8601.0,1502,16932.0,480,91860.0,187,121267.0,50,254969.0,142,123173.0,324,120464.0,712,348585.0,20,207405.0,142,109878.0,80,178100.0,8,39700.0,39,152294.0,2,,0,,9,196150.0,55,160812.0,43,232296.0,136,47007.0,46,257488.0,0,,23,277661.0,0,,4,,109,252827.0,0,,0,,231,22412.0,1,,307,57190.0,1,,2,,0,,731,100069.0,96,63561.0,318,22415.0,0,,17,67624.0,71,106126.0,77,109100.0,742,10616.0,451,204027.0,320,419368.0,63,85403.0,226,67001.0,631,190877.0
Rat Pal,2025-12-09,2302,383649137,61880,99,17725463,148730,99,16387224,131273,99,22506287,183086,99,36916742,145970,99,41611501,108303,87,4070022,354574,99,17452890,216772,99,13359488,192436,99,15935540,51628,99,13225833,116501,99,13483477,78744,99,48453501,5197,90,5407677,366669,98,12573975,145953,99,20358320,18321,93,7441638,198809,98,11920990,122566,94,8249481,226879,99,13685735,168352,98,12165486,349152,95,8867717,129111,99,14359209,51989,92,6630191,165584,71,860750,132093,459,146668.0,0,,131,148901.0,3,,97,545184.0,6,282568.0,0,,396,36601.0,243,225850.0,14,289817.0,0,,1,,12,312193.0,32,240787.0,0,,4,,52,312698.0,143,315267.0,54,304585.0,37,83843.0,0,,12,191718.0,15,455148.0,2,,79,216045.0,87,119578.0,569,21426.0,26,576677.0,2461,103140.0,5,285522.0,17,288005.0,32,281707.0,1,244465.0,5,211269.0,0,,0,,0,,53,163156.0,549,36034.0,1,,218,70720.0,0,,20,313644.0,0,,4,,1400,4232.0,5,334058.0,721,29068.0,142,42856.0,2,,170,120130.0,1,,9,100742.0,0,,1259,54357.0,62,105810.0,96,71674.0,0,,17,67223.0,1,,0,,0,,50,592146.0,1990,3841.0,22,102563.0,52,189175.0,427,242508.0
Jayhz,2025-12-09,1632,47852752,1175039,82,2468555,1118771,76,1454894,1321218,89,4851032,1238212,90,5450319,1156384,93,7267217,878113,70,746823,1361770,81,2311239,1488868,99,13079702,307912,73,1006748,1249104,80,1991066,835359,74,1130946,1058018,70,769359,1554664,61,327405,1808332,65,471872,1464375,68,621150,1594459,60,299315,1318845,66,497378,1585687,61,306591,1370886,82,2452524,778100,48,86610,1720586,50,106956,1401624,46,74384,1817017,47,80667,1767792,1,0,-1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,526,8369.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,123,220819.0,0,,0,,0,,174,215191.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
525600,2025-12-09,1632,48106101,1175030,90,5510566,745396,85,3450683,850025,97,10692848,796871,93,7523589,979167,82,2429489,1463377,70,757217,1297943,76,1420619,1799310,92,6613799,567171,66,527010,1888344,79,1842860,865422,71,860998,1213720,59,254062,-1,62,335022,1782693,79,1811657,612868,64,419030,1783867,54,152792,1614200,64,434515,1661147,54,160274,1723273,77,1580971,938518,73,1018065,1061392,54,162255,1277217,39,33796,1952111,51,113984,1532762,1,0,-1,0,,0,,0,,0,,224,294160.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,6,549577.0,0,,2,,1,,20,304907.0,0,,0,,0,,0,,0,,5,777213.0,0,,0,,0,,0,,0,,12,384831.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,11,1661203.0,0,,0,,0,
F1nalAnsw3r,2025-12-09,1632,48606839,1175014,76,1371209,1478704,71,879470,1634787,76,1346888,1932510,80,1998056,1754544,79,1965631,1628517,61,305236,1669099,92,7175109,882011,67,578382,1964409,81,2245688,732114,76,1361771,977189,66,496470,1643006,77,1566919,1148057,63,388421,1663895,99,19656870,10604,71,834676,1307047,58,233301,1440421,74,1198637,833445,85,3558690,399661,69,671979,1333981,57,222098,1501945,39,36598,1759938,63,391560,1356671,51,123180,1494628,1,0,-1,0,,0,,0,,0,,11,1059828.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,33,249980.0,0,,0,,0,,29,99773.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,18,797284.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,77,1038319.0,0,,0,,0,
Sidious God,2025-12-09,1632,47837912,1175041,78,1782940,1381036,75,1210431,1530865,99,13060202,655936,91,6427580,1065535,85,3445579,1268936,75,1227892,927137,80,2141713,1537295,86,3781138,736874,69,670049,1724907,70,778563,1276182,66,510522,1619735,86,3862948,717217,78,1693843,754771,70,737681,1347339,62,352276,1875839,59,251060,1405790,1,-1,-1,58,235220,1494134,89,5035497,536208,49,94288,1702420,55,171752,1256326,45,62334,1845873,50,103231,1658991,1,0,-1,0,,0,,0,,0,,0,,5,300827.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,436,420168.0,0,,0,,0,,0,,0,,0,,0,,20,78939.0,0,,0,,0,,0,,0,,21,292236.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,223,554782.0,0,,0,,0,
